tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2022-580,Australian Open,Hard,128,G,20220117,191,200000,9,,Felix Auger Aliassime,R,193,CAN,21.4,200221,,,Alejandro Davidovich Fokina,R,183,ESP,22.6,7-6(4) 6-7(4) 7-6(5) 7-6(4),5,R64,259,28,6,177,122,89,28,24,7,9,6,2,153,104,77,31,24,3,5,9,3608,50,1160
2022-580,Australian Open,Hard,128,G,20220117,192,106331,,WC,Christopher Oconnell,R,183,AUS,27.6,106043,13,,Diego Schwartzman,R,170,ARG,29.4,7-6(6) 6-4 6-4,5,R64,187,7,3,122,72,54,22,16,6,8,5,7,116,70,48,18,16,7,11,175,383,13,2730
2022-580,Australian Open,Hard,128,G,20220117,193,202195,,,Maxime Cressy,R,201,USA,24.6,207830,,Q,Tomas Machac,R,183,CZE,21.2,6-1 3-6 6-1 7-6(5),5,R64,157,18,12,124,73,61,23,18,5,7,4,3,95,69,43,16,17,1,6,70,875,132,555
2022-580,Australian Open,Hard,128,G,20220117,194,122298,,,Botic Van De Zandschulp,R,191,NED,26.2,104755,,,Richard Gasquet,R,183,FRA,35.5,4-6 6-0 4-0 RET,5,R64,85,16,1,57,40,29,11,10,4,5,3,1,80,51,27,13,10,3,8,57,1069,81,807
2022-580,Australian Open,Hard,128,G,20220117,195,106421,2,,Daniil Medvedev,R,198,RUS,25.9,106401,,,Nick Kyrgios,R,193,AUS,26.7,7-6(1) 6-4 4-6 6-2,5,R64,178,31,5,119,79,67,20,20,7,9,17,2,128,91,67,14,20,7,11,2,8935,115,648
2022-580,Australian Open,Hard,128,G,20220117,196,200175,,,Miomir Kecmanovic,R,183,SRB,22.3,132283,25,,Lorenzo Sonego,R,191,ITA,26.6,6-4 6-7(8) 6-2 7-5,5,R32,202,2,3,142,76,55,40,21,11,13,13,8,121,87,59,17,21,7,13,77,836,26,1860
2022-580,Australian Open,Hard,128,G,20220117,197,104792,17,,Gael Monfils,R,193,FRA,35.3,106426,16,,Cristian Garin,R,185,CHI,25.6,7-6(4) 6-1 6-3,5,R32,121,14,4,90,53,38,20,14,1,4,4,6,93,59,35,13,14,4,11,20,2373,19,2375
2022-580,Australian Open,Hard,128,G,20220117,198,105807,19,,Pablo Carreno Busta,R,188,ESP,30.5,200624,,,Sebastian Korda,R,196,USA,21.5,6-4 7-5 6-7(6) 6-3,5,R32,207,10,6,149,94,68,32,22,11,13,21,8,149,93,66,26,21,9,15,21,2305,43,1286
2022-580,Australian Open,Hard,128,G,20220117,199,126610,7,,Matteo Berrettini,R,196,ITA,25.7,207989,31,,Carlos Alcaraz,R,183,ESP,18.7,6-2 7-6(3) 4-6 2-6 7-6(5),5,R32,250,10,2,163,115,90,21,25,9,13,12,8,155,96,71,36,25,5,8,7,4568,31,1609
2022-580,Australian Open,Hard,128,G,20220117,200,100644,3,,Alexander Zverev,R,198,GER,24.7,105430,,Q,Radu Albot,R,175,MDA,32.1,6-3 6-4 6-4,5,R32,117,16,7,89,69,57,7,15,5,5,5,1,79,49,34,16,14,3,6,3,7970,124,587
2022-580,Australian Open,Hard,128,G,20220117,201,133430,14,,Denis Shapovalov,L,185,CAN,22.7,124187,23,,Reilly Opelka,R,211,USA,24.3,7-6(4) 4-6 6-3 6-4,5,R32,182,10,5,123,71,59,31,21,3,5,17,3,142,87,63,28,20,9,12,14,2593,29,1776
2022-580,Australian Open,Hard,128,G,20220117,202,105173,,,Adrian Mannarino,L,180,FRA,33.5,106234,18,,Aslan Karatsev,R,185,RUS,28.3,7-6(4) 6-7(4) 7-5 6-4,5,R32,278,11,2,155,93,66,38,23,6,9,16,6,187,116,86,31,23,19,24,69,879,15,2553
2022-580,Australian Open,Hard,128,G,20220117,203,104745,6,,Rafael Nadal,L,185,ESP,35.6,111575,28,,Karen Khachanov,R,198,RUS,25.6,6-3 6-2 3-6 6-1,5,R32,170,4,6,98,66,55,18,17,4,5,14,3,109,73,50,14,16,10,15,5,4875,30,1748
2022-580,Australian Open,Hard,128,G,20220117,204,200282,32,,Alex De Minaur,R,183,AUS,22.9,104665,,,Pablo Andujar,R,180,ESP,35.9,6-4 6-4 6-2,5,R32,127,8,2,70,43,36,17,14,0,1,1,3,98,77,46,8,14,8,13,42,1316,83,800
2022-580,Australian Open,Hard,128,G,20220117,205,206173,11,,Jannik Sinner,R,191,ITA,20.4,106121,,Q,Taro Daniel,R,191,JPN,28.9,6-4 1-6 6-3 6-1,5,R32,161,10,2,95,70,52,8,17,2,6,11,8,108,61,41,18,16,10,17,10,3390,120,606
2022-580,Australian Open,Hard,128,G,20220117,206,126203,20,,Taylor Fritz,R,196,USA,24.2,105138,15,,Roberto Bautista Agut,R,183,ESP,33.7,6-0 3-6 3-6 6-4 6-3,5,R32,194,19,6,122,66,49,23,22,6,13,10,6,143,94,53,21,21,9,19,22,2175,18,2385
2022-580,Australian Open,Hard,128,G,20220117,207,126774,4,,Stefanos Tsitsipas,R,193,GRE,23.4,105332,,,Benoit Paire,R,196,FRA,32.6,6-3 7-5 6-7(2) 6-4,5,R32,162,21,2,117,66,59,33,22,2,2,11,9,140,75,58,33,21,8,11,4,6540,56,1075
2022-580,Australian Open,Hard,128,G,20220117,208,105227,27,,Marin Cilic,R,198,CRO,33.3,126094,5,,Andrey Rublev,R,188,RUS,24.2,7-5 7-6(3) 3-6 6-3,5,R32,156,24,3,113,61,52,29,21,0,3,17,2,125,85,63,20,21,4,8,27,1840,6,4785
2022-580,Australian Open,Hard,128,G,20220117,209,200000,9,,Felix Auger Aliassime,R,193,CAN,21.4,105554,24,,Daniel Evans,R,175,GBR,31.6,6-4 6-1 6-1,5,R32,113,16,3,66,43,39,13,12,3,3,1,3,75,43,25,14,12,1,7,9,3608,24,1957
2022-580,Australian Open,Hard,128,G,20220117,210,202195,,,Maxime Cressy,R,201,USA,24.6,106331,,WC,Christopher Oconnell,R,183,AUS,27.6,6-2 6-7(6) 6-3 6-2,5,R32,161,28,4,108,64,54,30,19,3,3,17,2,113,77,52,17,18,5,10,70,875,175,383
2022-580,Australian Open,Hard,128,G,20220117,211,106421,2,,Daniil Medvedev,R,198,RUS,25.9,122298,,,Botic Van De Zandschulp,R,191,NED,26.2,6-4 6-4 6-2,5,R32,115,10,6,86,57,47,15,14,3,3,3,0,86,56,33,19,14,7,11,2,8935,57,1069
2022-580,Australian Open,Hard,128,G,20220117,212,104792,17,,Gael Monfils,R,193,FRA,35.3,200175,,,Miomir Kecmanovic,R,183,SRB,22.3,7-5 7-6(4) 6-3,5,R16,154,17,4,100,59,48,21,17,5,6,4,4,129,73,48,28,16,7,11,20,2373,77,836
2022-580,Australian Open,Hard,128,G,20220117,213,126610,7,,Matteo Berrettini,R,196,ITA,25.7,105807,19,,Pablo Carreno Busta,R,188,ESP,30.5,7-5 7-6(4) 6-4,5,R16,142,28,1,92,71,62,12,17,1,1,2,2,115,81,57,17,17,5,7,7,4568,21,2305
2022-580,Australian Open,Hard,128,G,20220117,214,133430,14,,Denis Shapovalov,L,185,CAN,22.7,100644,3,,Alexander Zverev,R,198,GER,24.7,6-3 7-6(5) 6-3,5,R16,141,3,11,104,65,50,18,15,3,5,3,8,88,67,46,6,15,2,6,14,2593,3,7970
2022-580,Australian Open,Hard,128,G,20220117,215,104745,6,,Rafael Nadal,L,185,ESP,35.6,105173,,,Adrian Mannarino,L,180,FRA,33.5,7-6(14) 6-2 6-2,5,R16,160,16,6,88,48,42,24,14,1,2,7,4,104,55,40,23,14,12,17,5,4875,69,879
2022-580,Australian Open,Hard,128,G,20220117,216,206173,11,,Jannik Sinner,R,191,ITA,20.4,200282,32,,Alex De Minaur,R,183,AUS,22.9,7-6(3) 6-3 6-4,5,R16,155,9,0,111,69,52,26,16,7,8,7,2,91,60,44,14,15,3,6,10,3390,42,1316
2022-580,Australian Open,Hard,128,G,20220117,217,126774,4,,Stefanos Tsitsipas,R,193,GRE,23.4,126203,20,,Taylor Fritz,R,196,USA,24.2,4-6 6-4 4-6 6-3 6-4,5,R16,203,19,1,159,107,85,25,25,13,15,13,4,136,84,66,29,24,2,5,4,6540,22,2175
2022-580,Australian Open,Hard,128,G,20220117,218,200000,9,,Felix Auger Aliassime,R,193,CAN,21.4,105227,27,,Marin Cilic,R,198,CRO,33.3,2-6 7-6(7) 6-2 7-6(4),5,R16,215,22,4,117,72,62,26,20,0,2,24,8,142,77,66,29,20,13,15,9,3608,27,1840
2022-580,Australian Open,Hard,128,G,20220117,219,106421,2,,Daniil Medvedev,R,198,RUS,25.9,202195,,,Maxime Cressy,R,201,USA,24.6,6-2 7-6(4) 6-7(4) 7-5,5,R16,210,15,6,129,84,71,29,22,1,1,18,18,165,104,77,32,22,9,12,2,8935,70,875
2022-580,Australian Open,Hard,128,G,20220117,220,126610,7,,Matteo Berrettini,R,196,ITA,25.7,104792,17,,Gael Monfils,R,193,FRA,35.3,6-4 6-4 3-6 3-6 6-2,5,QF,229,12,2,170,103,76,34,23,11,14,15,7,136,76,58,32,23,7,11,7,4568,20,2373
2022-580,Australian Open,Hard,128,G,20220117,221,104745,6,,Rafael Nadal,L,185,ESP,35.6,133430,14,,Denis Shapovalov,L,185,CAN,22.7,6-3 6-4 4-6 3-6 6-3,5,QF,248,8,11,146,100,79,21,24,6,8,20,5,137,80,58,31,23,4,7,5,4875,14,2593
2022-580,Australian Open,Hard,128,G,20220117,222,126774,4,,Stefanos Tsitsipas,R,193,GRE,23.4,206173,11,,Jannik Sinner,R,191,ITA,20.4,6-3 6-4 6-2,5,QF,126,4,2,78,53,42,15,14,0,0,4,1,66,42,30,13,13,0,4,4,6540,10,3390
2022-580,Australian Open,Hard,128,G,20220117,223,106421,2,,Daniil Medvedev,R,198,RUS,25.9,200000,9,,Felix Auger Aliassime,R,193,CAN,21.4,6-7(4) 3-6 7-6(2) 7-5 6-4,5,QF,282,15,9,196,126,94,36,28,9,11,18,4,168,116,91,25,27,2,5,2,8935,9,3608
2022-580,Australian Open,Hard,128,G,20220117,224,104745,6,,Rafael Nadal,L,185,ESP,35.6,126610,7,,Matteo Berrettini,R,196,ITA,25.7,6-3 6-2 3-6 6-3,5,SF,175,5,2,102,70,51,20,18,1,2,14,2,102,68,50,15,17,4,8,5,4875,7,4568
2022-580,Australian Open,Hard,128,G,20220117,225,106421,2,,Daniil Medvedev,R,198,RUS,25.9,126774,4,,Stefanos Tsitsipas,R,193,GRE,23.4,7-6(5) 4-6 6-4 6-1,5,SF,150,13,4,100,71,61,21,20,2,4,5,1,120,83,56,23,19,8,12,2,8935,4,6540
2022-580,Australian Open,Hard,128,G,20220117,226,104745,6,,Rafael Nadal,L,185,ESP,35.6,106421,2,,Daniil Medvedev,R,198,RUS,25.9,2-6 6-7(5) 6-4 6-4 7-5,5,F,324,3,5,189,117,78,34,26,16,22,23,5,182,126,89,23,26,15,22,5,4875,2,8935
2022-520,Roland Garros,Clay,128,G,20220523,100,104925,1,,Novak Djokovic,R,188,SRB,35,106415,,,Yoshihito Nishioka,L,170,JPN,26.6,6-3 6-1 6-0,5,R128,,9,0,86,60,44,11,11,5,6,6,3,79,50,24,10,11,10,18,1,8660,99,654
2022-520,Roland Garros,Clay,128,G,20220523,101,144684,,,Alex Molcan,L,178,SVK,24.4,105948,,,Federico Coria,R,180,ARG,30.2,6-3 6-4 3-6 6-3,5,R128,,1,1,112,71,43,23,19,2,8,4,5,129,80,46,22,18,8,16,38,1163,54,967
2022-520,Roland Garros,Clay,128,G,20220523,102,105379,,,Aljaz Bedene,R,181,SLO,32.8,106331,,WC,Christopher Oconnell,R,183,AUS,27.9,6-2 6-4 6-7(5) 6-1,5,R128,,10,1,119,62,48,33,19,10,12,6,5,115,82,51,14,18,6,13,195,291,117,524
2022-520,Roland Garros,Clay,128,G,20220523,103,104655,,,Pablo Cuevas,R,180,URU,36.3,202385,31,,Jenson Brooksby,R,188,USA,21.5,6-2 6-1 6-2,5,R128,,1,2,68,41,33,18,12,2,2,0,2,56,37,16,10,11,3,9,149,418,34,1207
2022-520,Roland Garros,Clay,128,G,20220523,104,105777,18,,Grigor Dimitrov,R,191,BUL,31,106218,,,Marcos Giron,R,180,USA,28.8,6-1 6-1 6-1,5,R128,,2,2,63,40,33,14,11,1,1,0,3,67,42,22,7,10,10,17,21,1740,49,1011
2022-520,Roland Garros,Clay,128,G,20220523,105,106432,,,Borna Coric,R,188,CRO,25.5,126535,,,Carlos Taberner,R,183,ESP,24.7,3-6 6-2 6-3 6-1,5,R128,,5,2,104,68,52,19,17,5,7,3,4,116,68,41,21,16,10,16,279,183,85,720
2022-520,Roland Garros,Clay,128,G,20220523,106,144719,,,Jaume Munar,R,183,ESP,25,127157,,,Daniel Altmaier,R,188,GER,23.6,6-1 6-3 4-6 6-3,5,R128,,4,3,107,62,41,22,17,6,11,3,6,123,72,43,17,18,12,22,87,710,53,970
2022-520,Roland Garros,Clay,128,G,20220523,107,106043,15,,Diego Schwartzman,R,170,ARG,29.7,105723,,Q,Andrey Kuznetsov,R,183,RUS,31.2,6-3 1-6 6-4 6-2,5,R128,,1,7,110,78,43,19,17,7,13,5,6,120,81,50,12,17,2,10,16,2505,228,237
2022-520,Roland Garros,Clay,128,G,20220523,108,200000,9,,Felix Auger Aliassime,R,193,CAN,21.7,122669,,Q,Juan Pablo Varillas,R,185,PER,26.6,2-6 2-6 6-1 6-3 6-3,5,R128,,14,3,120,75,62,18,21,5,9,2,1,113,72,45,25,20,3,8,9,3820,122,504
2022-520,Roland Garros,Clay,128,G,20220523,109,200116,,Q,Camilo Ugo Carabelli,R,185,ARG,22.9,106234,,,Aslan Karatsev,R,185,RUS,28.7,6-3 4-6 6-4 3-6 7-6(5),5,R128,,7,3,166,108,67,28,25,4,12,3,8,146,98,58,24,25,6,14,155,410,41,1128
2022-520,Roland Garros,Clay,128,G,20220523,110,127339,,Q,Borna Gojo,R,196,CRO,24.2,105561,,LL,Alessandro Giannessi,L,185,ITA,31.9,6-4 6-7(3) 6-7(4) 7-6(4) 6-4,5,R128,,18,7,190,130,90,28,27,11,16,9,9,216,152,97,36,28,23,30,223,249,173,334
2022-520,Roland Garros,Clay,128,G,20220523,111,105936,,,Filip Krajinovic,R,185,SRB,30.2,124187,17,,Reilly Opelka,R,211,USA,24.7,7-6(5) 6-2 6-3,5,R128,,6,1,81,62,50,16,15,0,0,12,4,90,57,42,15,14,5,8,55,965,17,2180
2022-520,Roland Garros,Clay,128,G,20220523,112,122298,26,,Botic Van De Zandschulp,R,191,NED,26.6,200303,,Q,Pavel Kotov,R,191,RUS,23.5,6-3 3-6 6-3 6-2,5,R128,,10,3,99,64,49,18,18,2,6,0,2,106,69,41,18,17,8,15,29,1344,141,443
2022-520,Roland Garros,Clay,128,G,20220523,113,104926,,,Fabio Fognini,R,178,ITA,34.9,200615,,,Alexei Popyrin,R,196,AUS,22.7,6-4 7-5 6-4,5,R128,,3,2,103,75,54,15,16,6,7,4,1,95,61,42,16,16,3,7,51,976,102,616
2022-520,Roland Garros,Clay,128,G,20220523,114,144895,,WC,Corentin Moutet,L,180,FRA,23,104527,,,Stan Wawrinka,R,183,SUI,37.1,2-6 6-3 7-6(2) 6-3,5,R128,,1,5,112,68,49,23,18,3,6,12,4,116,69,46,23,20,6,11,139,451,264,204
2022-520,Roland Garros,Clay,128,G,20220523,115,104745,5,,Rafael Nadal,L,185,ESP,35.9,111442,,,Jordan Thompson,R,183,AUS,28,6-2 6-2 6-2,5,R128,124,1,0,63,41,30,17,12,1,2,5,1,80,50,24,13,12,4,11,5,5525,82,748
2022-520,Roland Garros,Clay,128,G,20220523,116,100644,3,,Alexander Zverev,R,198,GER,25,124116,,Q,Sebastian Ofner,R,191,AUT,26,6-2 6-4 6-4,5,R128,,13,4,74,47,40,17,14,0,0,4,2,92,56,39,16,14,11,15,3,7075,219,255
2022-520,Roland Garros,Clay,128,G,20220523,117,202104,,,Sebastian Baez,R,170,ARG,21.3,105583,,,Dusan Lajovic,R,183,SRB,31.8,6-3 3-6 6-4 6-3,5,R128,,2,1,119,89,60,17,19,12,15,2,2,101,73,50,16,18,1,6,36,1178,64,896
2022-520,Roland Garros,Clay,128,G,20220523,118,206909,,,Brandon Nakashima,R,188,USA,20.8,111794,,,Kamil Majchrzak,R,180,POL,26.3,6-4 2-6 4-6 7-6(3) 6-2,5,R128,,19,7,156,97,70,24,23,8,14,11,0,171,100,65,36,24,10,16,75,827,79,775
2022-520,Roland Garros,Clay,128,G,20220523,119,134868,,,Tallon Griekspoor,R,188,NED,25.8,200221,25,,Alejandro Davidovich Fokina,R,183,ESP,22.9,2-6 6-0 6-4 6-3,5,R128,,4,2,94,67,42,17,17,3,8,2,5,100,71,40,13,16,9,17,58,949,28,1400
2022-520,Roland Garros,Clay,128,G,20220523,120,104545,23,,John Isner,R,208,USA,37,111460,,,Quentin Halys,R,191,FRA,25.5,7-6(3) 4-6 7-6(1) 7-6(6),5,R128,,27,5,153,100,78,34,23,8,10,22,7,143,80,65,39,23,3,4,26,1616,84,722
2022-520,Roland Garros,Clay,128,G,20220523,121,106296,,WC,Gregoire Barrere,R,183,FRA,28.2,106121,,,Taro Daniel,R,191,JPN,29.3,3-6 6-2 0-6 6-3 6-4,5,R128,,5,5,135,92,66,18,21,8,13,18,2,139,88,60,27,21,7,12,210,269,115,527
2022-520,Roland Garros,Clay,128,G,20220523,122,126523,,Q,Bernabe Zapata Miralles,R,183,ESP,25.3,111581,,WC,Michael Mmoh,R,188,USA,24.3,7-6(7) 6-3 7-5,5,R128,,4,2,98,76,53,14,16,5,7,2,2,137,102,61,17,17,9,14,131,475,176,330
2022-520,Roland Garros,Clay,128,G,20220523,123,126203,13,,Taylor Fritz,R,196,USA,24.5,144973,,Q,Santiago Fa Rodriguez Taverna,R,191,ARG,22.8,7-6(2) 3-6 6-3 4-6 6-4,5,R128,,2,1,151,108,74,23,24,2,9,9,7,163,101,72,24,25,10,17,14,2920,201,287
2022-520,Roland Garros,Clay,128,G,20220523,124,111815,10,,Cameron Norrie,L,188,GBR,26.7,131905,,WC,Manuel Guinard,R,198,FRA,26.5,7-5 6-2 6-0,5,R128,,4,4,103,74,49,15,13,9,11,1,4,94,67,34,7,13,7,15,11,3455,146,429
2022-520,Roland Garros,Clay,128,G,20220523,125,106186,,Q,Jason Kubler,R,178,AUS,29,106045,,,Denis Kudla,R,180,USA,29.7,7-6(5) 7-6(2) 7-6(3),5,R128,,10,5,131,78,60,29,18,4,7,1,1,114,68,46,30,18,2,5,160,367,81,762
2022-520,Roland Garros,Clay,128,G,20220523,126,106198,,,Hugo Dellien,R,180,BOL,28.9,106233,,,Dominic Thiem,R,185,AUT,28.7,6-3 6-2 6-4,5,R128,,2,0,79,64,49,10,14,0,0,3,4,86,51,32,17,13,7,11,90,703,190,295
2022-520,Roland Garros,Clay,128,G,20220523,127,111575,21,,Karen Khachanov,R,198,RUS,26,132686,,Q,Nuno Borges,R,185,POR,25.2,6-3 2-6 6-4 6-4,5,R128,,7,5,115,71,51,27,19,6,8,3,2,104,71,50,18,18,5,8,25,1620,135,467
2022-520,Roland Garros,Clay,128,G,20220523,128,200624,27,,Sebastian Korda,R,196,USA,21.8,105357,,,John Millman,R,183,AUS,32.9,6-1 7-5 7-6(6),5,R128,,8,3,107,82,58,11,15,5,7,3,1,108,85,51,8,16,6,12,30,1326,91,693
2022-520,Roland Garros,Clay,128,G,20220523,129,104755,,,Richard Gasquet,R,183,FRA,35.9,144750,,,Lloyd Harris,R,193,RSA,25.2,6-1 6-3 6-4,5,R128,,3,2,75,48,35,20,13,1,1,6,2,88,60,37,11,13,7,12,70,853,39,1160
2022-520,Roland Garros,Clay,128,G,20220523,130,105077,,,Albert Ramos,L,188,ESP,34.3,106423,,,Thanasi Kokkinakis,R,193,AUS,26.1,6-4 4-6 6-4 7-6(5),5,R128,,4,2,128,86,55,25,21,4,9,19,6,171,111,76,21,21,16,22,44,1058,86,718
2022-520,Roland Garros,Clay,128,G,20220523,131,207989,6,,Carlos Alcaraz,R,183,ESP,19,106228,,LL,Juan Ignacio Londero,R,180,ARG,28.7,6-4 6-2 6-0,5,R128,,2,0,67,46,37,13,12,0,0,2,4,85,52,31,13,12,6,12,6,4648,142,442
2022-520,Roland Garros,Clay,128,G,20220523,132,134770,8,,Casper Ruud,R,183,NOR,23.4,104542,,WC,Jo-Wilfried Tsonga,R,188,FRA,37,6-7(6) 7-6(4) 6-2 7-6(0),5,R128,,7,1,142,102,77,23,22,5,7,5,3,154,100,72,20,22,6,10,8,3940,297,168
2022-520,Roland Garros,Clay,128,G,20220523,133,200325,,,Emil Ruusuvuori,R,188,FIN,23.1,200005,,,Ugo Humbert,L,188,FRA,23.9,6-2 2-6 6-7(4) 6-4 6-2,5,R128,,3,3,138,88,67,25,23,3,7,8,2,155,101,68,25,23,15,22,61,920,46,1044
2022-520,Roland Garros,Clay,128,G,20220523,134,105311,,,Joao Sousa,R,185,POR,33.1,202358,,Q,Chun Hsin Tseng,R,175,TPE,20.7,6-7(5) 6-1 4-6 6-1 6-4,5,R128,,2,3,165,113,76,27,23,9,12,4,3,162,109,66,26,23,9,17,63,906,109,565
2022-520,Roland Garros,Clay,128,G,20220523,135,132283,32,,Lorenzo Sonego,R,191,ITA,27,105376,,,Peter Gojowczyk,R,188,GER,32.8,6-2 6-2 6-1,5,R128,,7,0,68,49,36,9,11,2,4,1,2,79,50,24,7,12,7,16,35,1190,94,672
2022-520,Roland Garros,Clay,128,G,20220523,136,126207,24,,Frances Tiafoe,R,188,USA,24.3,126127,,,Benjamin Bonzi,R,183,FRA,25.9,7-5 7-5 7-6(5),5,R128,,11,0,111,70,52,22,18,6,9,8,5,145,97,59,24,18,18,23,27,1599,52,971
2022-520,Roland Garros,Clay,128,G,20220523,137,105676,,,David Goffin,R,180,BEL,31.4,208103,,,Jiri Lehecka,R,185,CZE,20.5,6-4 4-6 6-4 6-4,5,R128,,1,5,113,64,40,30,20,2,7,4,2,122,73,43,27,20,9,16,48,1023,77,801
2022-520,Roland Garros,Clay,128,G,20220523,138,106065,,,Marco Cecchinato,R,185,ITA,29.6,104665,,,Pablo Andujar,R,180,ESP,36.3,4-6 4-6 6-0 7-5 6-0,5,R128,,4,2,148,105,71,22,22,11,16,1,10,162,103,63,21,22,10,20,132,475,98,656
2022-520,Roland Garros,Clay,128,G,20220523,139,128034,12,,Hubert Hurkacz,R,196,POL,25.2,206748,,Q,Giulio Zeppieri,L,183,ITA,20.4,7-5 6-2 7-5,5,R128,,10,3,81,63,51,14,16,0,0,6,5,106,70,49,16,16,7,11,13,3095,216,260
2022-520,Roland Garros,Clay,128,G,20220523,140,208029,,,Holger Rune,R,188,DEN,19,133430,14,,Denis Shapovalov,L,185,CAN,23.1,6-3 6-1 7-6(4),5,R128,,0,0,88,60,43,21,14,2,3,6,6,77,57,37,9,14,4,9,40,1159,15,2531
2022-520,Roland Garros,Clay,128,G,20220523,141,105967,,,Henri Laaksonen,R,185,SUI,30.1,124079,,,Pedro Martinez,R,185,ESP,25,2-6 6-4 6-4 7-6(1),5,R128,,7,2,158,107,68,24,20,13,18,1,3,129,93,58,22,20,4,9,96,668,43,1070
2022-520,Roland Garros,Clay,128,G,20220523,142,106398,,LL,Pedro Cachin,R,185,ARG,27.1,105613,,Q,Norbert Gombos,R,193,SVK,31.7,6-1 3-6 6-2 6-3,5,R128,,11,4,102,94,69,3,17,8,10,2,3,116,105,60,4,16,11,17,153,412,112,551
2022-520,Roland Garros,Clay,128,G,20220523,143,200384,,,Hugo Gaston,L,173,FRA,21.6,200282,19,,Alex De Minaur,R,183,AUS,23.2,4-6 6-2 6-3 0-6 7-6(4),5,R128,,1,2,161,82,47,39,23,11,22,9,8,161,85,50,30,22,16,26,74,828,20,1838
2022-520,Roland Garros,Clay,128,G,20220523,144,105554,29,,Daniel Evans,R,175,GBR,32,202103,,,Francisco Cerundolo,R,185,ARG,23.7,7-6(3) 6-4 6-4,5,R128,,4,3,93,61,38,19,16,3,8,2,5,122,88,50,16,16,12,19,32,1232,45,1051
2022-520,Roland Garros,Clay,128,G,20220523,145,144707,,,Mikael Ymer,R,183,SWE,23.7,105902,,,James Duckworth,R,183,AUS,30.3,6-2 6-4 6-2,5,R128,,3,1,71,50,36,16,13,1,2,4,4,74,38,23,17,13,2,8,95,672,72,848
2022-520,Roland Garros,Clay,128,G,20220523,146,144645,,Q,Zdenek Kolar,R,183,CZE,25.6,106298,,WC,Lucas Pouille,R,185,FRA,28.2,6-3 4-6 7-5 6-4,5,R128,,4,8,147,95,68,21,21,5,9,2,3,105,64,44,23,20,1,7,134,468,162,360
2022-520,Roland Garros,Clay,128,G,20220523,147,126774,4,,Stefanos Tsitsipas,R,193,GRE,23.7,207518,,,Lorenzo Musetti,R,185,ITA,20.2,5-7 4-6 6-2 6-3 6-2,5,R128,,10,8,145,106,77,19,24,6,11,4,3,159,108,63,26,23,11,19,4,5965,66,867
2022-520,Roland Garros,Clay,128,G,20220523,148,126094,7,,Andrey Rublev,R,188,RUS,24.5,126952,,,Soon Woo Kwon,R,180,KOR,24.4,6-7(5) 6-3 6-2 6-4,5,R128,,15,2,123,73,57,30,19,5,5,3,4,155,100,63,28,20,6,11,7,3945,71,852
2022-520,Roland Garros,Clay,128,G,20220523,149,105643,,,Federico Delbonis,L,193,ARG,31.6,105173,,,Adrian Mannarino,L,180,FRA,33.8,6-1 7-6(1) 6-2,5,R128,,2,5,89,73,51,8,14,6,9,2,3,88,67,34,11,13,8,15,65,894,69,858
2022-520,Roland Garros,Clay,128,G,20220523,150,125802,,,Ilya Ivashka,R,193,BLR,28.2,105332,,,Benoit Paire,R,196,FRA,33,6-3 7-5 1-6 7-5,5,R128,,3,0,113,79,48,14,20,3,11,3,24,138,68,46,23,20,14,23,50,1010,78,784
2022-520,Roland Garros,Clay,128,G,20220523,151,106426,,,Cristian Garin,R,185,CHI,25.9,126205,30,,Tommy Paul,R,185,USA,25,5-7 6-1 6-2 6-3,5,R128,,2,2,106,76,53,15,18,5,9,2,6,120,74,42,21,17,10,18,37,1168,33,1218
2022-520,Roland Garros,Clay,128,G,20220523,152,105932,22,,Nikoloz Basilashvili,R,185,GEO,30.2,202195,,,Maxime Cressy,R,201,USA,25,3-6 2-6 7-6(8) 6-4 6-4,5,R128,,5,7,150,85,66,36,23,4,7,41,19,166,110,84,28,25,10,12,24,1628,62,914
2022-520,Roland Garros,Clay,128,G,20220523,153,111456,,,Mackenzie Mcdonald,R,178,USA,27.1,106162,,LL,Franco Agamenone,R,191,ITA,29.1,1-6 6-2 6-3 7-6(3),5,R128,,1,2,124,85,54,20,18,9,15,2,2,104,72,41,18,18,1,8,60,941,156,407
2022-520,Roland Garros,Clay,128,G,20220523,154,106148,,,Roberto Carballes Baena,R,183,ESP,29.1,106214,,,Oscar Otte,R,193,GER,28.8,7-6(5) 6-1 3-6 2-6 6-3,5,R128,,2,7,183,129,76,29,23,16,22,11,6,135,77,57,24,22,10,16,89,704,59,947
2022-520,Roland Garros,Clay,128,G,20220523,155,206173,11,,Jannik Sinner,R,191,ITA,20.7,106216,,Q,Bjorn Fratangelo,R,183,USA,28.8,6-3 6-2 6-3,5,R128,,6,2,77,47,37,19,13,2,2,2,1,88,54,36,12,13,5,10,12,3185,186,307
